,Date,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
676,2020-10-20,2.0,17802.0,17800.0,17800.0,30.0,534040.0,17453.0,347.0
677,2020-10-21,1.0,17515.0,17515.0,17515.0,10.0,175150.0,17800.0,-285.0
678,2020-10-22,4.0,18000.0,17850.0,18000.0,70.0,1252950.0,17515.0,485.0
679,2020-10-28,5.0,18101.0,18000.0,18100.0,50.0,902010.0,18000.0,100.0
680,2020-10-29,1.0,18100.0,18100.0,18100.0,10.0,181000.0,18100.0,0.0
681,2020-11-02,1.0,18000.0,18000.0,18000.0,10.0,180000.0,18100.0,-100.0
682,2020-11-03,3.0,18360.0,18300.0,18300.0,30.0,550100.0,18000.0,300.0
683,2020-11-04,5.0,18565.0,18300.0,18540.0,150.0,2776630.0,18300.0,240.0
684,2020-11-05,6.0,18650.0,18200.0,18200.0,60.0,1104270.0,18540.0,-340.0
685,2020-11-08,5.0,18006.0,18000.0,18000.0,540.0,9720120.0,18200.0,-200.0
686,2020-11-09,3.0,17901.0,17801.0,17801.0,1050.0,18745550.0,18000.0,-199.0
687,2020-11-10,10.0,18000.0,17800.0,17800.0,150.0,2683560.0,17801.0,-1.0
688,2020-11-11,26.0,18460.0,17701.0,18460.0,330.0,5980960.0,17800.0,660.0
689,2020-11-12,10.0,18500.0,18100.0,18500.0,100.0,1830550.0,18460.0,40.0
690,2020-11-18,15.0,18500.0,18140.0,18495.0,210.0,3878940.0,18500.0,-5.0
691,2020-11-19,66.0,20344.0,18650.0,20344.0,1440.0,28615220.0,18495.0,1849.0
692,2020-11-22,50.0,22378.0,19700.0,19700.0,1020.0,21405920.0,20344.0,-644.0
693,2020-11-23,14.0,21000.0,20094.0,20700.0,140.0,2889720.0,19700.0,1000.0
694,2020-11-24,2.0,20287.0,20286.0,20286.0,20.0,405730.0,20700.0,-414.0
695,2020-11-25,39.0,21900.0,19881.0,21700.0,390.0,8213120.0,20286.0,1414.0
696,2020-11-26,66.0,22950.0,21400.0,21400.0,858.0,19266420.0,21700.0,-300.0
697,2020-11-29,56.0,23378.0,21592.0,21592.0,642.0,14357979.0,21400.0,192.0
698,2020-11-30,11.0,21800.0,21200.0,21200.0,115.0,2469620.0,21592.0,-392.0
699,2020-12-01,13.0,21300.0,20874.0,21200.0,140.0,2940470.0,21200.0,0.0
700,2020-12-02,17.0,21184.0,20010.0,20100.0,245.0,5018070.0,21200.0,-1100.0
701,2020-12-03,17.0,20912.0,19689.0,19799.0,190.0,3834320.0,20100.0,-301.0
702,2020-12-06,12.0,19555.0,19406.0,19406.0,160.0,3112030.0,19799.0,-393.0
703,2020-12-07,3.0,20189.0,19794.0,20189.0,30.0,601720.0,19406.0,783.0
704,2020-12-08,9.0,20592.0,18973.0,18973.0,104.0,2075186.0,20189.0,-1216.0
705,2020-12-09,7.0,19999.0,19300.0,19600.0,131.0,2576579.0,18973.0,627.0
706,2020-12-10,9.0,19325.0,18800.0,19300.0,103.0,1966830.0,19600.0,-300.0
707,2020-12-13,7.0,20200.0,19101.0,20200.0,70.0,1370350.0,19300.0,900.0
708,2020-12-14,6.0,19900.0,19200.0,19200.0,60.0,1178460.0,20200.0,-1000.0
709,2020-12-15,12.0,19580.0,19200.0,19220.0,135.0,2615470.0,19200.0,20.0
710,2020-12-16,9.0,19600.0,19200.0,19250.0,120.0,2325370.0,19220.0,30.0
711,2020-12-17,10.0,19500.0,19200.0,19200.0,100.0,1931300.0,19250.0,-50.0
712,2020-12-20,14.0,19074.0,18620.0,18620.0,140.0,2629360.0,19200.0,-580.0
713,2020-12-21,14.0,18990.0,18200.0,18700.0,140.0,2613080.0,18620.0,80.0
714,2020-12-22,11.0,19559.0,18800.0,19168.0,130.0,2503100.0,18700.0,468.0
715,2020-12-23,3.0,19551.0,19551.0,19551.0,40.0,782040.0,19168.0,383.0
716,2020-12-27,8.0,19160.0,18650.0,18700.0,80.0,1502100.0,19551.0,-851.0
717,2020-12-28,14.0,18800.0,18700.0,18750.0,150.0,2807510.0,18700.0,50.0
718,2020-12-29,6.0,18940.0,18800.0,18800.0,70.0,1321300.0,18750.0,50.0
719,2020-12-30,4.0,18850.0,18425.0,18850.0,47.0,879220.0,18800.0,50.0
