Date,open,high,low,close,MA20,MA50,Daily_Returns,Volatility,EMA20,EMA50,RSI,Bollinger_MA20,Bollinger_Upper,Bollinger_Lower,EMA12,EMA26,MACD,MACD_Signal
2020-08-17,18200.0,18300.0,18300.0,18300.0,19201.05,19336.1,0.005494505494505475,0.020044793986132202,19151.435530385847,19361.817397570016,7.4224707676665105,19201.05,20095.189156719443,18306.910843280555,18951.64358218417,19234.22738912914,-282.583806944971,-163.5602283656193
2020-08-18,18300.0,18300.0,18300.0,18300.0,19156.75,19344.26,0.0,0.020046708900314122,19070.34643225386,19320.177499626094,7.45658835546476,19156.75,20137.61618541176,18175.88381458824,18851.390723386605,19165.02536030476,-313.6346369181556,-193.57511007612658
2020-08-20,18300.0,18500.0,18130.0,18130.0,19084.8,19349.02,-0.00928961748633883,0.019403506410881923,18980.789629182065,19273.503872189776,8.508158508158502,19084.8,20146.14940920559,18023.450590794408,18740.407535173283,19088.356815097002,-347.9492799237196,-224.44994404564517
2020-08-23,18130.0,18492.0,18492.0,18492.0,19034.4,19368.86,0.019966905681191305,0.020108775460049792,18934.238235926634,19242.856661515667,22.736220472440948,19034.4,20108.39057135918,17960.40942864082,18702.19099130047,19044.182236200926,-341.99124490045506,-247.95820421660716
2020-08-24,18492.0,18800.0,18800.0,18800.0,19018.85,19373.44,0.016655851178888126,0.020099132757984684,18921.45364202886,19225.489733613093,39.48717948717949,19018.85,20097.167846902,17940.532153097996,18717.2385311004,19026.094663149004,-308.8561320486042,-260.1377897830066
2020-08-25,18800.0,19000.0,19000.0,19000.0,19028.85,19374.62,0.010638297872340496,0.01989659234521252,18928.93424754992,19216.646998961598,45.116279069767444,19028.85,20102.320961536992,17955.379038463005,18760.740295546493,19024.16172513797,-263.4214295914753,-260.7945177447004
2020-08-26,19000.0,19098.0,19000.0,19098.0,18985.0,19376.58,0.005157894736842028,0.01368738869863435,18945.035747783262,19211.994175472908,47.50889679715303,18985.0,19963.155084033737,18006.844915966263,18812.626403923958,19029.631226979604,-217.00482305564583,-252.0365788068895
2020-08-27,19098.0,18717.0,18717.0,18717.0,18922.55,19369.92,-0.019949732956330513,0.014242990111850318,18923.31805751819,19192.582639179855,40.62381133510841,18922.55,19790.239363527602,18054.860636472396,18797.914649474118,19006.473358314448,-208.55870884032993,-243.3410048135776
2020-08-31,18717.0,18870.0,18500.0,18870.0,18888.35,19366.32,0.008174386920980936,0.01382996749014592,18918.240147278364,19179.932339604176,43.889288281811645,18888.35,19703.579066936978,18073.12093306302,18809.004703401177,18996.364220661526,-187.3595172603491,-232.14470730293192
2020-09-06,18870.0,19247.0,19010.0,19150.0,18865.85,19367.32,0.014838367779544281,0.014295859299991096,18940.312514204234,19178.7585223648,49.02024820378837,18865.85,19621.005271590227,18110.69472840977,18861.465518262536,19007.744648760672,-146.2791304981365,-214.97159194197286
2020-09-10,19150.0,19890.0,19500.0,19890.0,18899.85,19379.12,0.03864229765013061,0.016113737035413,19030.75894142288,19206.65034501716,62.38864142538976,18899.85,19772.360781112693,18027.339218887304,19019.70159237599,19073.09689700062,-53.395304624631535,-182.65633447850462
2020-09-13,19890.0,20250.0,19900.0,19900.0,18934.35,19391.12,0.0005027652086475598,0.01611106700619868,19113.54380414451,19233.840527565506,62.49305941143809,18934.35,19907.28463295331,17961.415367046688,19155.13211662584,19134.348978704278,20.78313792156041,-141.96843999849162
2020-09-14,19900.0,20000.0,19900.0,19900.0,18968.85,19410.84,0.0,0.01611106700619868,19188.444394225986,19259.96442844529,62.49305941143809,18968.85,20028.050348823283,17909.649651176715,19269.72717560648,19191.063869170626,78.66330643585388,-97.84209071162252
2020-09-17,19900.0,19502.0,19502.0,19502.0,18983.45,19422.6,-0.020000000000000018,0.01683879109710912,19218.30683287113,19269.456019486654,70.34375,18983.45,20064.47124717422,17902.42875282578,19305.461456282406,19214.096175157985,91.36528112442102,-60.000616344413814
2020-09-21,19889.0,19800.0,19800.0,19800.0,19012.95,19447.88,0.015280484052917709,0.017140257266051104,19273.7061821215,19290.261665781294,72.07180694526191,19012.95,20150.71391501743,17875.18608498257,19381.544309162036,19257.496458479618,124.04785068241836,-23.190922939047383
2020-09-22,19800.0,19890.0,19780.0,19800.0,19042.45,19462.88,0.0,0.017140257266051104,19323.829402871834,19310.251404378105,72.07180694526191,19042.45,20231.179613804943,17853.72038619506,19445.922107752493,19297.68190599965,148.24020175284386,11.095301999330868
2020-09-23,19800.0,19800.0,19800.0,19800.0,19082.45,19471.88,0.0,0.01689026975679333,19369.178983550708,19329.457231657394,75.86741016109046,19082.45,20318.07904925727,17846.82095074273,19500.395629636725,19334.89065370338,165.50497593334512,41.977236786133716
2020-09-24,19800.0,19800.0,19404.0,19404.0,19102.65,19480.7,-0.020000000000000018,0.01760436148506289,19372.495270831594,19332.38047747475,63.97915389331698,19102.65,20345.790043768626,17859.509956231377,19485.565532769535,19340.009864540167,145.55566822936817,62.69292307478061
2020-09-27,19404.0,19074.0,17850.0,18025.0,19053.9,19469.52,-0.07106782106782106,0.023904496701548695,19244.162387895252,19281.11065482868,41.057004384952684,19053.9,20387.190176494543,17720.60982350546,19260.86314311268,19242.60172642608,18.26141668660057,53.8066217971446
2020-09-28,18025.0,18200.0,17800.0,17901.0,19038.95,19463.28,-0.006879334257975045,0.02204693396689679,19116.242160476657,19226.98866836481,37.091848719755696,19038.95,20418.458756958913,17659.44124304109,19051.653428787653,19143.22382076489,-91.57039197723861,24.73121904226796
2020-09-29,17901.0,18259.0,17895.0,17895.0,19018.7,19464.2,-0.00033517680576500286,0.02200072111229629,18999.933383288404,19174.753818625017,35.55822328931572,19018.7,20454.617766301035,17582.782233698967,18873.706747435706,19050.76279700453,-177.05604956882235,-15.626234679950105
2020-09-30,17895.0,18200.0,18200.0,18200.0,19013.7,19435.54,0.017043867001955926,0.022363831954536083,18923.74925154665,19136.52817867894,43.67816091954023,19013.7,20460.807765237452,17566.59223476255,18770.059555522523,18987.74333055975,-217.68377503722877,-56.037742751405844
2020-10-01,18200.0,18200.0,17880.0,17900.0,19002.2,19361.62,-0.016483516483516536,0.022577415240360797,18826.249322827924,19088.036877554274,38.5505193578848,19002.2,20482.15954425504,17522.240455744963,18636.204239288287,18907.16975051829,-270.96551123000245,-99.02329644712518
2020-10-04,17900.0,18050.0,17900.0,18050.0,18980.1,19256.02,0.008379888268156499,0.0221725666481966,18752.32081589193,19047.329549022736,36.60496833901607,18980.1,20504.66680991511,17455.533190084887,18546.018971705475,18843.675694924343,-297.65672321886814,-138.74998180147378
2020-10-05,18050.0,18100.0,18100.0,18100.0,18945.1,19178.02,0.0027700831024930483,0.02180597012811975,18690.195023902223,19010.179370629685,23.79976580796253,18945.1,20518.435966396843,17371.764033603155,18477.400668366172,18788.588606411427,-311.1879380452556,-173.23757305023014
2020-10-06,18100.0,18100.0,18100.0,18100.0,18900.1,19091.22,0.0,0.021619024655006324,18633.985974006773,18974.48606197754,23.576042278332352,18900.1,20517.685191769375,17282.514808230622,18419.33902707907,18737.582042973543,-318.2430158944735,-202.2386616190788
2020-10-07,18100.0,18252.0,18150.0,18150.0,18852.7,19023.16,0.0027624309392264568,0.021582742060500832,18587.892071720413,18942.153275233322,24.681712962962962,18852.7,20501.132378128732,17204.26762187127,18377.90225368229,18694.057447197727,-316.15519351543844,-225.02196799835076
2020-10-11,18150.0,18000.0,17787.0,17800.0,18806.85,18973.44,-0.019283746556473802,0.021554599115776923,18512.854731556563,18897.36295071437,25.029342723004703,18806.85,20520.88080178673,17092.819198213267,18288.994214654245,18627.830969627525,-338.8367549732793,-247.7849253933365
2020-10-13,17800.0,18350.0,18000.0,18350.0,18780.85,18956.44,0.030898876404494402,0.02270319090724492,18497.344757122602,18875.897736960866,30.191256830601105,18780.85,20506.5831958208,17055.116804179197,18298.379720092053,18607.250897803264,-308.8711777112112,-260.00217585691144
2020-10-14,18350.0,18717.0,18129.0,18129.0,18729.8,18927.34,-0.012043596730245243,0.02250188290474499,18462.264304063305,18846.607629629067,28.47204328781241,18729.8,20469.89988823993,16989.70011176007,18272.321301616354,18571.824905373393,-299.50360375703895,-267.90246143693696
2020-10-15,18129.0,18129.0,17421.0,17501.0,18610.35,18893.5,-0.03464063103315129,0.021390536688489045,18370.715322723943,18793.838702976947,24.50654247061432,18610.35,20343.08562535327,16877.614374646728,18153.65648598307,18492.5045420124,-338.84805602933193,-282.09158035541594
2020-10-20,17453.0,17802.0,17800.0,17800.0,18505.35,18865.78,0.01708473801497057,0.021975524722296053,18316.36148246452,18754.86463619354,31.822302810516774,18505.35,20161.867625051185,16848.83237494881,18099.247795831827,18441.207909270743,-341.96011343891587,-294.0652869721159
2020-10-21,17800.0,17515.0,17515.0,17515.0,18386.1,18824.7,-0.016011235955056158,0.022062769946190542,18240.04134127742,18706.242493597714,42.31464737793852,18386.1,19961.274095641144,16810.925904358854,18009.363519550006,18372.599915991428,-363.2363964414217,-307.8995088659771
2020-10-22,17515.0,18000.0,17850.0,18000.0,18311.0,18794.7,0.027690550956323223,0.023039924979855176,18217.18026115576,18678.546709535058,51.3454743136722,18311.0,19803.198237147903,16818.801762852097,18007.922978080773,18344.999922214283,-337.07694413351055,-313.7349959194838
2020-10-28,18000.0,18101.0,18000.0,18100.0,18226.0,18774.48,0.005555555555555536,0.022717708540375647,18206.020236283784,18655.85860327878,52.716671084018024,18226.0,19544.652741487127,16907.347258512873,18022.088673760656,18326.85177982804,-304.7631060673848,-311.94061794906406
2020-10-29,18100.0,18100.0,18100.0,18100.0,18141.0,18760.48,0.0,0.022717708540375647,18195.92307092342,18634.06022667961,48.55824682814303,18141.0,19231.959403943412,17050.040596056588,18034.07503164363,18310.047944285223,-275.9729126415914,-304.7470768875695
2020-11-02,18100.0,18000.0,18000.0,18000.0,18051.0,18720.98,-0.0055248618784530246,0.022697172930306382,18177.263730835475,18609.195119750995,51.52998776009792,18051.0,18813.131912880905,17288.868087119095,18028.832719083075,18287.081429893722,-258.248710810647,-295.44740367218503
2020-11-03,18000.0,18360.0,18300.0,18300.0,17995.8,18687.66,0.016666666666666607,0.0228599106946169,18188.952899327334,18597.06982093723,53.657109420713866,17995.8,18438.153799814638,17553.44620018536,18070.550762301064,18288.038361012706,-217.48759871164293,-279.85544268007664
2020-11-04,18300.0,18565.0,18300.0,18540.0,18021.55,18667.38,0.013114754098360715,0.01645670778452305,18222.385956534257,18594.831788743617,56.09756097560975,18021.55,18526.578388988317,17516.52161101168,18142.773721947055,18306.702186122875,-163.9284641758204,-256.6700469792254
2020-11-05,18540.0,18650.0,18200.0,18200.0,18036.5,18639.38,-0.01833872707659112,0.01695708880878696,18220.25396067385,18579.348189185042,51.26646403242149,18036.5,18544.19800389387,17528.80199610613,18151.577764724432,18298.798320484144,-147.22055575971171,-234.78014873532265
2020-11-08,18200.0,18006.0,18000.0,18000.0,18041.75,18615.18,-0.01098901098901095,0.01716614380850559,18199.277392990625,18556.628652354255,48.16983894582724,18041.75,18545.442836641676,17538.057163358324,18128.25810861298,18276.665111559392,-148.40700294641283,-217.5055195775407
2020-11-09,18000.0,17901.0,17801.0,17801.0,18021.8,18587.0,-0.011055555555555596,0.016882594989454075,18161.3462127058,18526.9961561835,50.01266784899924,18021.8,18530.68178753433,17512.91821246567,18077.910707287905,18241.430658851288,-163.51995156338307,-206.70840597470917
2020-11-10,17801.0,18000.0,17800.0,17800.0,18016.8,18558.8,-5.617661929102624e-05,0.016483115806105175,18126.932287686202,18498.486502999833,41.90700412007063,18016.8,18532.638244740312,17500.961755259686,18035.155213858998,18208.73209152897,-173.57687766997333,-200.082100313762
2020-11-11,17800.0,18460.0,17701.0,18460.0,18037.3,18543.8,0.03707865168539315,0.018402315330775448,18158.653022192277,18496.97722837239,54.3132655720615,18037.3,18589.96668359674,17484.63331640326,18100.515950188383,18227.344529193495,-126.82857900511226,-185.43139605203206
2020-11-12,18460.0,18500.0,18100.0,18500.0,18057.3,18529.6,0.0021668472372697867,0.018400245547869752,18191.162258173965,18497.09576843622,65.37396121883657,18057.3,18647.215640712995,17467.384359287003,18161.975034774787,18247.541230734714,-85.56619595992743,-165.45835603361112
2020-11-18,18500.0,18500.0,18140.0,18495.0,18077.05,18515.3,-0.0002702702702702675,0.01840131402478838,18220.099185966923,18497.01358143872,61.759729272419634,18077.05,18698.586119118067,17455.513880881932,18213.209644809434,18265.87150993955,-52.661865130114165,-142.89905785291174
2020-11-19,18495.0,20344.0,18650.0,20344.0,18186.75,18542.18,0.09997296566639635,0.02875201959695245,18422.37545397007,18569.4444213823,81.30117282584644,18186.75,19376.886458341487,16996.613541658513,18541.023545607983,18419.80695364773,121.21659196025212,-90.07592789027898
2020-11-22,20344.0,22378.0,19700.0,19700.0,18281.75,18556.18,-0.031655524970507276,0.02945148156239751,18544.053982163397,18613.77993426927,68.17015818725952,18281.75,19634.164429630808,16929.335570369192,18719.32761551445,18514.636068192343,204.69154732210518,-31.122432847802145
2020-11-23,19700.0,21000.0,20094.0,20700.0,18399.25,18590.18,0.050761421319796884,0.030663607726535196,18749.382174338312,18695.592485866553,73.30584438866977,18399.25,20131.605728024988,16666.894271975012,19024.04644389684,18676.514877955873,347.531565940968,44.60836690995188
2020-11-24,20700.0,20287.0,20286.0,20286.0,18507.1,18631.9,-0.020000000000000018,0.030966626466263594,18895.726729163234,18757.961407989435,68.24098798397864,18507.1,20427.032882598804,16587.167117401194,19218.19314483579,18795.73599810729,422.4571467284986,120.17812287366124
2020-11-25,20286.0,21900.0,19881.0,21700.0,18717.05,18699.9,0.06970324361628699,0.0324974430975627,19162.800374004833,18873.33547042122,75.32165343553244,18717.05,21048.07502639593,16386.024973604068,19600.009584091822,19010.86666491416,589.1429191776624,213.97108213446148
2020-11-26,21700.0,22950.0,21400.0,21400.0,18897.05,18761.9,-0.01382488479262678,0.0329395708340634,19375.86700505199,18972.420353934114,71.21543936490556,18897.05,21473.020290364788,16321.07970963521,19876.931186539234,19187.83950455015,689.0916819890845,308.99520210538606
2020-11-29,21400.0,23378.0,21592.0,21592.0,19100.9,18831.14,0.008971962616822537,0.03238021342999979,19586.927290285137,19075.148967505327,71.02507577845137,19100.9,21855.44861332267,16346.351386677332,20140.78792707166,19365.925467176065,774.8624598955939,402.1686536634277
2020-11-30,21592.0,21800.0,21200.0,21200.0,19260.9,18885.3,-0.018154872174879544,0.032756903368057894,19740.553262638932,19158.476458975707,70.51983584131327,19260.9,22116.109303785102,16405.6906962149,20303.743630599096,19501.782839977837,801.9607906212586,482.12708105499394
2020-12-01,21200.0,21300.0,20874.0,21200.0,19415.9,18933.3,0.0,0.03280854091813018,19879.54819000665,19238.536205682543,72.50351617440225,19415.9,22341.466640570852,16490.33335942915,20441.629225891542,19627.576703683182,814.0525222083597,548.5121692856671
2020-12-02,21200.0,21184.0,20010.0,20100.0,19515.9,18955.3,-0.05188679245283023,0.035454843201937966,19900.543600482208,19272.319099577348,64.34902009736612,19515.9,22388.322993333597,16643.477006666406,20389.07088344669,19662.571021928874,726.4998615178156,584.1097077320968
2020-12-03,20100.0,20912.0,19689.0,19799.0,19605.85,18969.32,-0.014975124378109439,0.035676472130055606,19890.87278138866,19292.9732525351,62.026230297196484,19605.85,22389.703389590908,16821.99661040909,20298.290747531813,19672.676872156364,625.6138753754494,592.4105412607673
2020-12-06,19799.0,19555.0,19406.0,19406.0,19661.15,18983.1,-0.019849487347845862,0.03600037767844911,19844.69442125641,19297.40567400431,55.880159124813524,19661.15,22378.93828616598,16943.361713834023,20161.015247911535,19652.92302977441,508.0922181371243,575.5468766360387
2020-12-07,19406.0,20189.0,19794.0,20189.0,19743.6,19009.48,0.04034834587241054,0.03688591760956573,19877.485428755797,19332.37015737669,59.61078866507341,19743.6,22417.881440135385,17069.318559864612,20165.32059438668,19692.632434976305,472.6881594103761,554.9751331909063
2020-12-08,20189.0,20592.0,18973.0,18973.0,19782.25,19005.94,-0.06023081876269254,0.03937997300858202,19791.343959350485,19318.27721002858,52.39047809561912,19782.25,22383.958254609886,17180.541745390114,19981.88665678873,19639.326328681767,342.5603281069634,512.4921721741177
2020-12-09,18973.0,19999.0,19300.0,19600.0,19862.25,19000.14,0.03304696147156494,0.03979712028421757,19773.12072512663,19329.32516257648,45.761166818596166,19862.25,22328.05862150628,17396.44137849372,19923.13486343662,19636.413267297932,286.72159613868644,467.3380569670315
2020-12-10,19600.0,19325.0,18800.0,19300.0,19937.2,18988.14,-0.015306122448979553,0.03989862013740113,19728.061608447904,19328.17515620093,47.6280834914611,19937.2,22223.82155753163,17650.57844246837,19827.267961369445,19611.493766016603,215.77419535284207,417.0252846441936
2020-12-13,19300.0,20200.0,19101.0,20200.0,20057.2,18994.14,0.04663212435233155,0.040951960101401785,19773.008121929055,19362.364365761678,46.99951992318771,20057.2,22111.692955758943,18002.70704424106,19884.611351927993,19655.086820385743,229.52453154225077,379.5251340238051
2020-12-14,20200.0,19900.0,19200.0,19200.0,20094.2,18988.1,-0.04950495049504955,0.04217715743618481,19718.435919840573,19355.997135731806,43.91119084996636,20094.2,22051.955707570858,18136.444292429143,19779.286528554454,19621.376685542356,157.90984301209755,335.2020758214636
2020-12-15,19200.0,19580.0,19200.0,19220.0,20130.2,18976.5,0.0010416666666666075,0.04217879296573223,19670.96583223671,19350.663914722714,33.51940457203615,20130.2,21988.47691551523,18271.92308448477,19693.242447238386,19591.645079205886,101.59736803250053,288.481134263671
2020-12-16,19220.0,19600.0,19200.0,19250.0,20167.95,18965.5,0.0015608740894901274,0.04217389955359407,19630.873848214167,19346.716310223786,35.1805900192997,20167.95,21913.623686876384,18422.276313123617,19625.051301509404,19566.338036301746,58.71326520765797,242.52756045246838
2020-12-17,19250.0,19500.0,19200.0,19200.0,20110.75,18953.5,-0.0025974025974025983,0.03543809142272019,19589.83824362234,19340.962729430696,33.18335208098988,20110.75,21906.390085259132,18315.109914740868,19559.65879358488,19539.20188546458,20.456908120300795,198.11342998603487
2020-12-20,19200.0,19074.0,18620.0,18620.0,20056.75,18937.82,-0.03020833333333328,0.0353764119954661,19497.472696610686,19312.68968121773,32.328767123287676,20056.75,21965.77762517575,18147.72237482425,19415.095902264133,19471.112856911648,-56.01695464751538,147.28735305932483
2020-12-21,18620.0,18990.0,18200.0,18700.0,19956.75,18951.32,0.004296455424275036,0.03317058628579241,19421.5229159811,19288.662634895463,33.06233062330624,19956.75,21932.27581941058,17981.22418058942,19305.08114806965,19413.993386029306,-108.91223795965561,96.04743485552873
2020-12-22,18700.0,19559.0,18800.0,19168.0,19900.85,18976.66,0.025026737967914547,0.03359189728157265,19397.37787636385,19283.930766860347,43.09425014819206,19900.85,21900.27415657476,17901.425843425237,19283.99174067432,19395.771653730837,-111.77991305651813,54.48196527311936
2020-12-23,19168.0,19551.0,19551.0,19551.0,19793.4,19009.78,0.01998121869782965,0.02958370172748138,19412.00855480539,19294.404070120727,48.18448023426061,19793.4,21608.170091281674,17978.62990871833,19325.06993441673,19407.270049750776,-82.20011533404613,27.145549151686257
2020-12-27,19551.0,19160.0,18650.0,18700.0,19658.4,19019.78,-0.04352718531021427,0.030782804057130065,19344.1982162525,19271.09410658658,45.15642151481888,19658.4,21368.645584088645,17948.15441591136,19228.905329121848,19354.879675695163,-125.97434657331542,-3.4784299933140765
2020-12-28,18700.0,18800.0,18700.0,18750.0,19516.3,19036.78,0.002673796791443861,0.03065063862926197,19287.607909942737,19250.659043583186,39.02364607170099,19516.3,21008.454796541588,18024.14520345841,19155.227586180023,19310.07377379182,-154.8461876117981,-33.75198151701088
2020-12-29,18750.0,18940.0,18800.0,18800.0,19396.3,19051.78,0.002666666666666595,0.03059040629906516,19241.169061376764,19232.986139913257,48.394878456114306,19396.3,20691.33003013341,18101.26996986659,19100.57718830617,19272.290531288723,-171.7133429825517,-61.34425381011905
2020-12-30,18800.0,18850.0,18425.0,18850.0,19278.8,19066.78,0.0026595744680850686,0.030621524053342827,19203.91486505517,19217.967075602934,42.206982543640905,19278.8,20277.243335766638,18280.35666423336,19062.026851643684,19241.00975119326,-178.98289954957727,-84.8719829580107
2020-12-31,18850.0,19506.0,19125.0,19150.0,19231.3,19087.78,0.01591511936339529,0.028910354771318272,19198.780116002294,19215.301700089094,48.441396508728175,19231.3,20152.662629335926,18309.937370664073,19075.56118216004,19234.26828814191,-158.70710598186997,-99.63900756278255
2021-01-03,19150.0,19600.0,19110.0,19110.0,19196.85,19106.98,-0.002088772845952991,0.028749522324265715,19190.324866859217,19211.172221654226,36.209514170040485,19196.85,20079.550706265763,18314.149293734234,19080.859461827728,19225.06322976103,-144.2037679333007,-108.5519596368862
2021-01-04,19110.0,19200.0,18900.0,19000.0,19176.55,19130.98,-0.005756148613291434,0.028443916117239235,19172.1986890631,19202.890958059943,46.734160679294575,19176.55,20057.670930824377,18295.42906917562,19068.419544623463,19208.391879408362,-139.97233478489943,-114.83603466648886
2021-01-05,19000.0,18890.0,18889.0,18889.0,19111.55,19141.76,-0.005842105263157871,0.026763856898305908,19145.22738534281,19190.58150872426,44.75103076435141,19111.55,19860.009041526042,18363.090958473957,19040.816537758314,19184.73322167441,-143.9166839160971,-120.65216451641052
2021-01-06,18889.0,19000.0,18669.0,18780.0,19101.9,19154.78,-0.005770554290857155,0.02316008053109285,19110.44382483397,19174.480273088015,42.728960396039604,19101.9,19862.754616446797,18341.045383553206,19000.690916564727,19154.75298303186,-154.06206646713326,-127.33414490655508
2021-01-07,18780.0,19100.0,18802.0,18802.0,19062.0,19180.8,0.0011714589989351154,0.0218048857750702,19081.06822246883,19159.87320355515,43.78901373283396,19062.0,19796.097369133277,18327.902630866723,18970.123083247076,19128.623132436907,-158.50004918983177,-133.56732576321042
2021-01-10,18802.0,19561.0,19178.0,19300.0,19062.0,19210.8,0.02648654398468242,0.022440644725358682,19101.91886794799,19165.368372043184,60.89045483664317,19062.0,19796.097369133277,18327.902630866723,19020.873378132143,19141.31771521936,-120.44433708721772,-130.94272802801189
2021-01-11,19300.0,19593.0,19589.0,19589.0,19031.45,19252.28,0.014974093264248811,0.01997745317392483,19148.307547191034,19181.9813770611,63.34434103872711,19031.45,19597.840036709855,18465.059963290147,19108.27747380412,19174.47936594385,-66.20189213973208,-117.99456085035592
2021-01-12,19589.0,19550.0,19300.0,19310.0,19036.95,19278.48,-0.014242687222420725,0.016807681570677947,19163.706828410934,19187.001715215567,52.259707192870785,19036.95,19612.29702571577,18461.602974284233,19139.311708603487,19184.51793142949,-45.206222826003795,-103.4368932454855
2021-01-13,19310.0,19688.0,19400.0,19688.0,19060.35,19310.24,0.01957534955981366,0.01734600236215656,19213.639511419417,19206.64870677574,52.18361491871215,19060.35,19701.36441809877,18419.33558190123,19223.725291895258,19221.812899471748,1.9123924235100276,-82.3670361116864
2021-01-17,19688.0,20081.0,19800.0,19802.0,19087.95,19344.28,0.005790329134498062,0.01737449576847889,19269.673843665187,19229.995816313945,72.95833333333333,19087.95,19806.22497300274,18369.67502699726,19312.69063160368,19264.7897217331,47.9009098705792,-56.31344691523329
2021-01-18,19802.0,20502.0,20050.0,20489.0,19152.4,19394.06,0.03469346530653472,0.018843762243550242,19385.8001442685,19279.36852939967,78.63022719789265,19152.4,20105.834213776696,18198.965786223307,19493.661303664652,19355.47196456769,138.18933909696352,-17.41288971279393
2021-01-19,20489.0,20800.0,20106.0,20700.0,19256.4,19442.06,0.010298208794963237,0.017138387504467743,19510.96203529055,19335.07956746243,79.70606629143215,19256.4,20400.098598499848,18112.701401500155,19679.25187233163,19455.06663385897,224.1852384726626,30.90673592429738
2021-01-20,20700.0,20310.0,20300.0,20300.0,19336.4,19477.26,-0.019323671497584516,0.01801348510861976,19586.10850812002,19372.91958442469,70.43404735062006,19336.4,20538.568286669415,18134.231713330588,19774.75158428061,19517.654290610157,257.0972936704529,76.1448474735285
2021-01-21,20300.0,20550.0,20139.0,20450.0,19400.5,19522.26,0.00738916256157629,0.017363743314614082,19668.383888299064,19415.15803209431,69.12889935256032,19400.5,20697.80984814934,18103.19015185066,19878.63595592975,19586.716935750144,291.91902017960456,119.29968201474372
2021-01-24,20450.0,20500.0,20190.0,20440.0,19444.95,19571.06,-0.0004889975550121939,0.016932004571680346,19741.87113703249,19455.34791318865,69.74465558194774,19444.95,20822.415632391985,18067.484367608016,19964.999655017476,19649.92308865754,315.0765663599377,158.45505888378253
2021-01-25,20440.0,20440.0,20110.0,20150.0,19517.45,19618.04,-0.014187866927592996,0.01371162347276236,19780.740552553205,19482.58917149498,66.20631341600901,19517.45,20882.404207830317,18152.495792169684,19993.46124655325,19686.965822831055,306.49542372219366,188.06313185146476
2021-01-26,20150.0,20160.0,20000.0,20001.0,19580.0,19662.06,-0.0073945409429280184,0.013939232036918136,19801.717642786232,19502.91900790694,65.50474065811488,19580.0,20911.110814320135,18248.889185679865,19994.621054775824,19710.22761373246,284.3934410433649,207.32919368984477
